120 180
46 76 -16219
47 76 -16210
48 76 -15960
49 76 -14850
50 76 -15800
51 76 -15720
52 76 -14810
53 76 -14260
54 76 -13000
55 76 -11950
56 76 -10930
57 76 -10730
58 76 -10350
59 76 -9900
60 76 -9900
61 76 -10160
62 76 -8920
63 76 -9180
64 76 -9050
65 76 -9400
66 76 -9000
67 76 -8940
68 76 -8880
69 76 -8680
70 76 -8680
71 76 -9150
72 76 -9050
73 76 -8790
74 76 -8980
75 76 -9520
76 76 -9220
77 76 -8320
78 76 -8130
79 76 -8470
80 76 -8000
81 76 -7980
82 76 -8210
83 76 -8210
84 76 -9150
85 76 -8970
86 76 -8970
87 76 -9160
88 76 -8880
89 76 -9170
90 76 -9540
91 76 -10040
92 76 -10090
93 76 -10820
94 76 -11020
95 76 -10780
96 76 -10680
97 76 -10700
98 76 -10590
99 76 -10680
100 76 -10700
101 76 -10820
102 76 -10870
103 76 -11080
104 76 -11010
105 76 -10720
106 76 -10380
107 76 -9920
108 76 -9830
109 76 -10140
110 76 -10680
111 76 -11170
112 76 -11810
113 76 -11160
114 76 -11430
19 75 -15340
20 75 -15200
21 75 -15050
22 75 -15230
23 75 -15380
24 75 -15420
25 75 -15540
26 75 -15760
27 75 -15800
28 75 -16350
29 75 -15610
30 75 -15610
31 75 -15790
32 75 -15790
33 75 -16420
34 75 -15930
35 75 -15960
36 75 -16660
37 75 -16340
38 75 -16340
39 75 -16230
40 75 -16280
41 75 -16280
42 75 -16930
43 75 -16660
44 75 -16420
45 75 -16110
46 75 -16120
47 75 -16040
48 75 -15840
49 75 -14850
50 75 -15650
51 75 -14980
52 75 -13830
53 75 -13260
54 75 -11730
55 75 -11240
56 75 -10530
57 75 -10130
58 75 -9030
59 75 -9030
60 75 -9590
61 75 -10210
62 75 -9530
63 75 -9380
64 75 -9370
65 75 -8880
66 75 -8770
67 75 -8770
68 75 -8880
69 75 -8680
70 75 -8680
71 75 -9070
72 75 -9500
73 75 -8590
74 75 -8490
75 75 -9510
76 75 -9600
77 75 -8400
78 75 -8360
79 75 -8630
80 75 -8380
81 75 -8460
82 75 -8240
83 75 -8310
84 75 -8860
85 75 -8860
86 75 -8770
87 75 -9200
88 75 -9200
89 75 -9290
90 75 -9820
91 75 -10060
92 75 -10280
93 75 -10280
94 75 -10590
95 75 -10310
96 75 -10360
97 75 -10510
98 75 -10590
99 75 -10780
100 75 -10850
101 75 -10910
102 75 -11110
103 75 -11100
104 75 -10800
105 75 -10280
106 75 -10060
107 75 -9920
108 75 -10370
109 75 -10690
110 75 -10690
111 75 -11060
112 75 -11600
113 75 -10680
114 75 -10680
19 74 -15310
20 74 -15420
21 74 -15320
22 74 -14350
23 74 -15050
24 74 -15360
25 74 -15540
26 74 -15750
27 74 -14980
28 74 -15790
29 74 -15500
30 74 -15550
31 74 -16440
32 74 -16550
33 74 -16340
34 74 -15980
35 74 -16110
36 74 -16780
37 74 -16580
38 74 -16620
39 74 -16610
40 74 -16740
41 74 -16800
42 74 -16390
43 74 -16290
44 74 -16170
45 74 -16129
46 74 -15990
47 74 -15840
48 74 -15750
49 74 -15360
50 74 -15010
51 74 -13910
52 74 -13850
53 74 -12530
54 74 -11490
55 74 -10830
56 74 -10160
57 74 -9400
58 74 -9110
59 74 -9110
60 74 -9710
61 74 -9830
62 74 -9140
63 74 -9140
64 74 -9060
65 74 -8930
66 74 -8770
67 74 -8770
68 74 -9140
69 74 -8640
70 74 -8640
71 74 -8700
72 74 -9360
73 74 -8740
74 74 -8580
75 74 -9670
76 74 -9230
77 74 -8880
78 74 -8170
79 74 -8170
80 74 -8220
81 74 -8690
82 74 -8320
83 74 -8440
84 74 -8440
85 74 -8820
86 74 -8980
87 74 -9030
88 74 -9030
89 74 -10070
90 74 -10070
91 74 -9810
92 74 -9810
93 74 -10280
94 74 -10590
95 74 -10290
96 74 -10290
97 74 -10490
98 74 -10930
99 74 -10840
100 74 -10930
101 74 -11090
102 74 -10870
103 74 -10870
104 74 -10790
105 74 -10520
106 74 -10410
107 74 -10860
108 74 -10610
109 74 -10850
110 74 -10490
111 74 -11110
112 74 -11020
113 74 -10770
114 74 -10770
19 73 -15580
20 73 -15300
21 73 -15280
22 73 -15150
23 73 -15340
24 73 -15330
25 73 -15260
26 73 -15790
27 73 -15820
28 73 -16350
29 73 -15840
30 73 -15840
31 73 -15440
32 73 -16830
33 73 -15950
34 73 -15980
35 73 -16300
36 73 -16780
37 73 -16750
38 73 -16750
39 73 -16810
40 73 -16720
41 73 -16580
42 73 -16260
43 73 -16160
44 73 -16070
45 73 -15840
46 73 -15820
47 73 -15710
48 73 -15370
49 73 -15150
50 73 -14530
51 73 -13570
52 73 -12970
53 73 -11620
54 73 -11230
55 73 -10490
56 73 -9220
57 73 -9170
58 73 -10290
59 73 -9910
60 73 -9920
61 73 -10350
62 73 -8720
63 73 -8720
64 73 -8800
65 73 -8680
66 73 -8390
67 73 -8880
68 73 -8630
69 73 -8700
70 73 -8660
71 73 -8920
72 73 -9050
73 73 -9190
74 73 -8930
75 73 -9530
76 73 -9150
77 73 -8980
78 73 -8230
79 73 -8210
80 73 -8340
81 73 -8360
82 73 -8530
83 73 -8840
84 73 -8310
85 73 -8730
86 73 -8820
87 73 -9240
88 73 -9600
89 73 -10100
90 73 -9730
91 73 -10080
92 73 -9910
93 73 -10350
94 73 -10160
95 73 -10210
96 73 -10550
97 73 -10900
98 73 -10840
99 73 -10960
100 73 -11140
101 73 -11110
102 73 -10370
103 73 -10870
104 73 -11040
105 73 -11180
106 73 -10930
107 73 -10740
108 73 -10880
109 73 -11220
110 73 -10850
111 73 -10710
112 73 -10410
113 73 -11270
114 73 -11570
19 72 -15320
20 72 -15330
21 72 -15240
22 72 -15320
23 72 -15340
24 72 -15760
25 72 -15490
26 72 -15980
27 72 -15870
28 72 -16740
29 72 -15840
30 72 -15840
31 72 -16030
32 72 -16320
33 72 -16110
34 72 -16170
35 72 -16730
36 72 -16900
37 72 -16880
38 72 -16880
39 72 -16790
40 72 -16620
41 72 -16379
42 72 -16180
43 72 -15990
44 72 -15850
45 72 -15730
46 72 -15730
47 72 -15510
48 72 -15290
49 72 -14700
50 72 -14650
51 72 -13460
52 72 -12570
53 72 -10990
54 72 -10950
55 72 -9490
56 72 -8940
57 72 -9170
58 72 -10000
59 72 -10080
60 72 -10080
61 72 -9580
62 72 -8850
63 72 -8850
64 72 -9020
65 72 -8370
66 72 -8310
67 72 -9090
68 72 -8530
69 72 -9060
70 72 -8650
71 72 -8650
72 72 -8890
73 72 -9000
74 72 -9350
75 72 -9030
76 72 -9150
77 72 -8650
78 72 -8360
79 72 -8390
80 72 -8390
81 72 -8310
82 72 -8310
83 72 -9090
84 72 -8390
85 72 -8680
86 72 -8990
87 72 -9280
88 72 -9700
89 72 -10590
90 72 -10610
91 72 -10250
92 72 -9970
93 72 -9970
94 72 -10160
95 72 -9970
96 72 -10550
97 72 -10900
98 72 -10840
99 72 -10960
100 72 -11000
101 72 -10670
102 72 -10370
103 72 -10720
104 72 -11400
105 72 -11200
106 72 -10860
107 72 -10480
108 72 -10480
109 72 -10780
110 72 -10520
111 72 -10690
112 72 -10970
113 72 -11520
114 72 -11760
19 71 -15350
20 71 -15350
21 71 -15220
22 71 -15440
23 71 -15500
24 71 -15860
25 71 -16149
26 71 -15710
27 71 -16070
28 71 -16700
29 71 -16700
30 71 -16600
31 71 -16370
32 71 -16620
33 71 -16370
34 71 -16390
35 71 -16640
36 71 -16960
37 71 -16620
38 71 -16620
39 71 -16670
40 71 -16630
41 71 -16219
42 71 -16120
43 71 -15860
44 71 -15690
45 71 -15540
46 71 -15480
47 71 -15240
48 71 -15150
49 71 -14620
50 71 -14090
51 71 -13160
52 71 -11370
53 71 -10970
54 71 -9670
55 71 -9340
56 71 -9440
57 71 -9670
58 71 -9670
59 71 -9820
60 71 -10170
61 71 -9680
62 71 -9450
63 71 -9170
64 71 -8410
65 71 -8310
66 71 -8250
67 71 -8800
68 71 -8590
69 71 -9140
70 71 -8650
71 71 -8650
72 71 -8910
73 71 -8870
74 71 -9090
75 71 -9260
76 71 -9050
77 71 -8800
78 71 -8440
79 71 -8480
80 71 -8530
81 71 -8310
82 71 -8310
83 71 -8480
84 71 -8920
85 71 -9260
86 71 -9270
87 71 -9690
88 71 -10130
89 71 -9730
90 71 -9730
91 71 -10290
92 71 -10060
93 71 -9990
94 71 -10030
95 71 -10040
96 71 -10810
97 71 -10820
98 71 -10670
99 71 -10810
100 71 -11110
101 71 -10840
102 71 -10840
103 71 -11090
104 71 -11520
105 71 -10960
106 71 -10540
107 71 -10400
108 71 -10460
109 71 -10170
110 71 -10170
111 71 -10690
112 71 -11230
113 71 -11320
114 71 -12050
19 70 -15240
20 70 -15350
21 70 -15300
22 70 -15550
23 70 -15860
24 70 -15790
25 70 -15810
26 70 -15380
27 70 -16470
28 70 -17050
29 70 -16560
30 70 -16530
31 70 -16370
32 70 -16309
33 70 -16230
34 70 -16230
35 70 -17050
36 70 -16940
37 70 -16620
38 70 -16620
39 70 -16480
40 70 -16300
41 70 -16100
42 70 -15910
43 70 -15600
44 70 -15510
45 70 -15470
46 70 -15050
47 70 -15030
48 70 -14580
49 70 -14290
50 70 -13950
51 70 -12630
52 70 -11370
53 70 -10800
54 70 -9440
55 70 -9340
56 70 -9600
57 70 -9080
58 70 -9180
59 70 -9480
60 70 -9480
61 70 -9930
62 70 -8840
63 70 -8480
64 70 -8360
65 70 -8410
66 70 -8670
67 70 -8780
68 70 -8590
69 70 -9370
70 70 -9370
71 70 -9290
72 70 -8970
73 70 -8790
74 70 -8860
75 70 -9110
76 70 -9050
77 70 -8730
78 70 -8600
79 70 -8860
80 70 -8400
81 70 -9160
82 70 -9120
83 70 -8530
84 70 -8610
85 70 -8880
86 70 -9230
87 70 -9690
88 70 -9970
89 70 -9920
90 70 -9840
91 70 -9880
92 70 -10200
93 70 -10320
94 70 -10230
95 70 -10820
96 70 -10810
97 70 -10250
98 70 -10740
99 70 -10900
100 70 -11010
101 70 -10910
102 70 -10910
103 70 -11230
104 70 -11200
105 70 -10440
106 70 -10550
107 70 -10400
108 70 -10330
109 70 -10170
110 70 -10310
111 70 -10320
112 70 -11230
113 70 -11900
114 70 -12040
19 69 -15170
20 69 -15400
21 69 -15320
22 69 -15460
23 69 -15350
24 69 -15790
25 69 -15750
26 69 -15610
27 69 -16940
28 69 -16820
29 69 -16550
30 69 -16450
31 69 -16329
32 69 -16379
33 69 -16510
34 69 -16990
35 69 -17050
36 69 -16990
37 69 -16620
38 69 -16620
39 69 -16480
40 69 -16110
41 69 -15800
42 69 -15660
43 69 -15500
44 69 -15430
45 69 -15270
46 69 -15050
47 69 -14830
48 69 -14340
49 69 -13820
50 69 -13150
51 69 -12230
52 69 -10860
53 69 -10860
54 69 -9910
55 69 -10030
56 69 -8450
57 69 -8350
58 69 -9260
59 69 -9990
60 69 -10150
61 69 -10210
62 69 -8880
63 69 -8380
64 69 -8620
65 69 -8680
66 69 -8760
67 69 -8970
68 69 -8970
69 69 -9310
70 69 -9140
71 69 -9400
72 69 -9010
73 69 -8970
74 69 -8950
75 69 -9200
76 69 -8750
77 69 -8520
78 69 -8710
79 69 -8710
80 69 -8480
81 69 -8500
82 69 -8870
83 69 -8610
84 69 -8610
85 69 -9090
86 69 -9230
87 69 -10500
88 69 -10240
89 69 -9880
90 69 -9970
91 69 -10060
92 69 -10390
93 69 -10640
94 69 -10550
95 69 -10280
96 69 -10280
97 69 -10230
98 69 -10770
99 69 -10740
100 69 -10950
101 69 -11110
102 69 -10800
103 69 -11220
104 69 -11220
105 69 -10550
106 69 -10330
107 69 -10200
108 69 -10430
109 69 -10290
110 69 -10550
111 69 -10320
112 69 -11390
113 69 -11920
114 69 -11970
19 68 -15570
20 68 -15320
21 68 -15490
22 68 -15540
23 68 -15350
24 68 -16070
25 68 -16149
26 68 -16320
27 68 -17020
28 68 -16580
29 68 -16210
30 68 -16410
31 68 -16510
32 68 -16690
33 68 -16890
34 68 -17080
35 68 -17380
36 68 -16910
37 68 -16640
38 68 -16470
39 68 -16340
40 68 -15930
41 68 -15630
42 68 -15590
43 68 -15350
44 68 -15220
45 68 -14970
46 68 -14830
47 68 -14510
48 68 -13710
49 68 -13070
50 68 -12490
51 68 -11930
52 68 -11220
53 68 -10510
54 68 -9990
55 68 -9550
56 68 -7890
57 68 -7890
58 68 -9600
59 68 -9560
60 68 -9760
61 68 -9630
62 68 -8810
63 68 -8430
64 68 -8570
65 68 -8220
66 68 -8690
67 68 -8970
68 68 -8970
69 68 -8840
70 68 -8890
71 68 -8740
72 68 -8560
73 68 -8710
74 68 -8310
75 68 -8450
76 68 -8640
77 68 -8580
78 68 -8550
79 68 -8420
80 68 -8690
81 68 -8780
82 68 -9070
83 68 -9070
84 68 -9140
85 68 -9780
86 68 -9900
87 68 -10370
88 68 -10350
89 68 -10180
90 68 -10200
91 68 -10280
92 68 -10390
93 68 -10820
94 68 -10370
95 68 -9910
96 68 -10150
97 68 -10490
98 68 -10510
99 68 -10870
100 68 -11050
101 68 -11110
102 68 -11080
103 68 -11220
104 68 -11220
105 68 -10980
106 68 -10330
107 68 -10260
108 68 -10530
109 68 -10390
110 68 -10490
111 68 -10640
112 68 -11340
113 68 -11850
114 68 -11800
19 67 -15140
20 67 -15320
21 67 -15680
22 67 -15860
23 67 -15270
24 67 -16250
25 67 -15970
26 67 -15970
27 67 -17030
28 67 -16410
29 67 -16210
30 67 -16410
31 67 -16650
32 67 -16690
33 67 -17050
34 67 -17240
35 67 -17280
36 67 -16820
37 67 -16650
38 67 -16210
39 67 -16090
40 67 -15730
41 67 -15630
42 67 -15120
43 67 -15040
44 67 -14810
45 67 -14740
46 67 -14510
47 67 -13850
48 67 -12900
49 67 -12860
50 67 -12390
51 67 -11580
52 67 -10850
53 67 -10660
54 67 -9830
55 67 -9550
56 67 -8290
57 67 -8320
58 67 -9010
59 67 -9450
60 67 -9450
61 67 -9530
62 67 -9130
63 67 -8650
64 67 -8480
65 67 -8340
66 67 -9030
67 67 -9170
68 67 -9060
69 67 -9080
70 67 -8870
71 67 -8870
72 67 -8520
73 67 -8360
74 67 -8420
75 67 -8150
76 67 -8340
77 67 -8670
78 67 -8650
79 67 -8420
80 67 -8560
81 67 -9010
82 67 -9650
83 67 -9190
84 67 -9330
85 67 -10420
86 67 -10800
87 67 -10190
88 67 -10190
89 67 -10570
90 67 -10570
91 67 -10630
92 67 -10750
93 67 -10840
94 67 -10370
95 67 -9910
96 67 -10270
97 67 -10410
98 67 -10590
99 67 -11180
100 67 -11250
101 67 -11360
102 67 -11230
103 67 -11170
104 67 -11360
105 67 -10820
106 67 -10660
107 67 -10400
108 67 -10550
109 67 -10760
110 67 -10980
111 67 -11330
112 67 -11670
113 67 -11810
114 67 -11610
19 66 -15520
20 66 -15870
21 66 -15850
22 66 -15990
23 66 -15710
24 66 -16070
25 66 -16500
26 66 -16700
27 66 -16930
28 66 -16410
29 66 -16410
30 66 -16620
31 66 -16990
32 66 -17110
33 66 -17340
34 66 -17420
35 66 -16800
36 66 -16500
37 66 -16329
38 66 -16210
39 66 -15890
40 66 -15540
41 66 -15200
42 66 -14970
43 66 -14970
44 66 -14960
45 66 -14390
46 66 -13890
47 66 -13190
48 66 -12710
49 66 -12180
50 66 -12040
51 66 -11810
52 66 -11360
53 66 -10740
54 66 -10290
55 66 -9770
56 66 -8730
57 66 -8530
58 66 -8530
59 66 -9550
60 66 -9780
61 66 -10470
62 66 -9050
63 66 -8730
64 66 -8500
65 66 -8600
66 66 -8960
67 66 -9130
68 66 -9010
69 66 -8760
70 66 -8760
71 66 -8780
72 66 -8250
73 66 -8360
74 66 -8400
75 66 -8119
76 66 -8100
77 66 -8910
78 66 -8870
79 66 -8640
80 66 -8550
81 66 -8880
82 66 -9830
83 66 -10170
84 66 -10220
85 66 -10540
86 66 -10800
87 66 -10710
88 66 -10710
89 66 -10670
90 66 -10700
91 66 -11260
92 66 -11080
93 66 -10650
94 66 -10570
95 66 -10660
96 66 -10710
97 66 -10780
98 66 -11010
99 66 -11510
100 66 -11600
101 66 -11580
102 66 -11530
103 66 -11590
104 66 -11860
105 66 -10580
106 66 -10580
107 66 -10540
108 66 -10560
109 66 -10870
110 66 -11410
111 66 -11710
112 66 -11860
113 66 -11870
114 66 -11700
19 65 -15860
20 65 -15950
21 65 -15760
22 65 -16059
23 65 -15710
24 65 -16600
25 65 -16600
26 65 -16560
27 65 -16580
28 65 -16580
29 65 -16420
30 65 -16910
31 65 -17150
32 65 -17230
33 65 -17460
34 65 -16960
35 65 -16800
36 65 -16480
37 65 -16120
38 65 -16000
39 65 -15610
40 65 -15090
41 65 -15160
42 65 -15150
43 65 -14960
44 65 -14580
45 65 -14200
46 65 -13230
47 65 -12790
48 65 -12470
49 65 -12220
50 65 -12120
51 65 -12020
52 65 -11870
53 65 -10690
54 65 -10130
55 65 -9370
56 65 -8540
57 65 -8600
58 65 -8630
59 65 -9700
60 65 -9920
61 65 -9230
62 65 -9270
63 65 -8550
64 65 -8630
65 65 -8630
66 65 -8620
67 65 -9000
68 65 -9100
69 65 -8640
70 65 -8640
71 65 -8590
72 65 -8280
73 65 -8280
74 65 -8180
75 65 -8310
76 65 -8320
77 65 -8800
78 65 -9130
79 65 -9250
80 65 -9180
81 65 -9540
82 65 -10320
83 65 -10680
84 65 -10400
85 65 -10470
86 65 -10730
87 65 -10830
88 65 -10730
89 65 -11090
90 65 -10870
91 65 -10900
92 65 -10650
93 65 -10720
94 65 -10800
95 65 -10810
96 65 -10710
97 65 -10980
98 65 -11440
99 65 -11750
100 65 -12010
101 65 -12290
102 65 -11810
103 65 -12030
104 65 -12220
105 65 -12340
106 65 -11950
107 65 -11850
108 65 -11980
109 65 -11860
110 65 -11620
111 65 -11150
112 65 -11110
113 65 -11670
114 65 -11770
19 64 -16090
20 64 -16090
21 64 -15710
22 64 -16350
23 64 -16370
24 64 -16720
25 64 -16720
26 64 -16730
27 64 -16580
28 64 -16120
29 64 -16730
30 64 -17000
31 64 -17400
32 64 -17470
33 64 -17220
34 64 -16730
35 64 -16510
36 64 -16379
37 64 -16110
38 64 -15850
39 64 -15180
40 64 -14880
41 64 -14880
42 64 -14800
43 64 -14800
44 64 -14350
45 64 -13730
46 64 -12960
47 64 -12520
48 64 -12080
49 64 -11980
50 64 -11880
51 64 -11960
52 64 -12290
53 64 -11040
54 64 -10020
55 64 -8990
56 64 -8390
57 64 -8600
58 64 -9500
59 64 -9620
60 64 -9550
61 64 -9230
62 64 -9020
63 64 -8550
64 64 -8100
65 64 -8280
66 64 -8650
67 64 -8680
68 64 -8680
69 64 -9020
70 64 -8640
71 64 -8590
72 64 -8100
73 64 -8280
74 64 -8250
75 64 -8550
76 64 -8500
77 64 -8800
78 64 -9180
79 64 -9250
80 64 -9250
81 64 -9220
82 64 -10610
83 64 -10310
84 64 -10520
85 64 -10480
86 64 -10250
87 64 -10660
88 64 -10660
89 64 -11040
90 64 -10870
91 64 -10790
92 64 -10910
93 64 -10760
94 64 -11070
95 64 -10860
96 64 -10830
97 64 -10830
98 64 -10970
99 64 -11790
100 64 -12200
101 64 -12570
102 64 -12550
103 64 -12090
104 64 -11770
105 64 -11980
106 64 -11530
107 64 -11340
108 64 -11080
109 64 -10450
110 64 -10340
111 64 -10640
112 64 -10790
113 64 -11400
114 64 -11290
19 63 -16329
20 63 -16329
21 63 -16100
22 63 -16470
23 63 -16470
24 63 -16960
25 63 -16710
26 63 -16650
27 63 -16560
28 63 -16120
29 63 -17000
30 63 -17000
31 63 -17480
32 63 -17310
33 63 -16730
34 63 -16560
35 63 -16290
36 63 -16120
37 63 -15750
38 63 -14960
39 63 -14750
40 63 -14330
41 63 -14680
42 63 -14700
43 63 -14220
44 63 -13980
45 63 -13530
46 63 -12620
47 63 -12520
48 63 -12080
49 63 -11980
50 63 -11320
51 63 -11300
52 63 -11830
53 63 -11220
54 63 -10290
55 63 -8650
56 63 -8450
57 63 -9290
58 63 -9650
59 63 -9300
60 63 -8910
61 63 -9230
62 63 -8660
63 63 -8010
64 63 -8100
65 63 -8260
66 63 -8500
67 63 -8230
68 63 -8470
69 63 -8540
70 63 -8880
71 63 -8790
72 63 -8330
73 63 -8250
74 63 -8650
75 63 -8520
76 63 -8940
77 63 -9530
78 63 -8770
79 63 -8970
80 63 -10290
81 63 -9290
82 63 -9450
83 63 -10400
84 63 -10870
85 63 -10700
86 63 -10580
87 63 -10440
88 63 -11040
89 63 -10940
90 63 -10730
91 63 -9620
92 63 -9620
93 63 -10120
94 63 -10910
95 63 -10440
96 63 -10560
97 63 -10750
98 63 -10940
99 63 -11350
100 63 -12300
101 63 -12720
102 63 -12220
103 63 -11370
104 63 -11150
105 63 -10590
106 63 -10380
107 63 -10150
108 63 -10120
109 63 -9860
110 63 -10140
111 63 -10660
112 63 -10790
113 63 -11300
114 63 -11240
19 62 -16309
20 62 -16309
21 62 -16460
22 62 -16570
23 62 -16850
24 62 -16770
25 62 -16680
26 62 -16680
27 62 -16990
28 62 -17280
29 62 -17200
30 62 -17580
31 62 -17480
32 62 -17270
33 62 -16309
34 62 -16460
35 62 -16190
36 62 -15720
37 62 -15380
38 62 -14820
39 62 -14280
40 62 -14330
41 62 -14410
42 62 -14400
43 62 -13920
44 62 -13730
45 62 -12990
46 62 -12730
47 62 -11960
48 62 -11430
49 62 -11730
50 62 -10550
51 62 -10150
52 62 -10260
53 62 -10630
54 62 -10590
55 62 -9290
56 62 -8990
57 62 -8990
58 62 -9570
59 62 -8890
60 62 -8590
61 62 -9050
62 62 -8280
63 62 -8010
64 62 -8350
65 62 -8770
66 62 -8660
67 62 -8540
68 62 -8220
69 62 -8540
70 62 -8750
71 62 -8570
72 62 -8370
73 62 -8250
74 62 -8570
75 62 -8710
76 62 -8970
77 62 -9910
78 62 -9240
79 62 -9740
80 62 -10290
81 62 -9800
82 62 -9770
83 62 -10820
84 62 -10870
85 62 -11090
86 62 -10670
87 62 -10670
88 62 -10650
89 62 -10820
90 62 -9700
91 62 -9520
92 62 -9520
93 62 -10120
94 62 -10740
95 62 -10400
96 62 -10570
97 62 -10700
98 62 -11010
99 62 -11430
100 62 -12410
101 62 -12710
102 62 -12000
103 62 -11220
104 62 -11020
105 62 -10420
106 62 -10130
107 62 -9850
108 62 -9650
109 62 -9650
110 62 -10400
111 62 -10490
112 62 -11220
113 62 -10950
114 62 -10950
19 61 -16710
20 61 -16540
21 61 -16450
22 61 -16630
23 61 -17100
24 61 -16890
25 61 -16770
26 61 -16960
27 61 -17470
28 61 -17460
29 61 -17470
30 61 -17660
31 61 -17430
32 61 -16860
33 61 -16309
34 61 -16350
35 61 -15760
36 61 -15410
37 61 -15270
38 61 -14280
39 61 -14150
40 61 -14330
41 61 -14410
42 61 -14160
43 61 -13800
44 61 -13210
45 61 -12760
46 61 -12390
47 61 -10820
48 61 -10670
49 61 -10890
50 61 -9960
51 61 -9200
52 61 -9520
53 61 -9210
54 61 -9210
55 61 -10660
56 61 -10400
57 61 -9480
58 61 -9320
59 61 -9260
60 61 -8500
61 61 -8500
62 61 -8350
63 61 -8350
64 61 -8540
65 61 -8560
66 61 -8560
67 61 -8830
68 61 -8740
69 61 -8750
70 61 -8640
71 61 -8420
72 61 -8320
73 61 -8720
74 61 -8800
75 61 -9010
76 61 -9010
77 61 -9640
78 61 -10060
79 61 -9070
80 61 -9070
81 61 -9630
82 61 -10610
83 61 -10980
84 61 -11490
85 61 -11560
86 61 -11760
87 61 -10890
88 61 -9390
89 61 -8930
90 61 -8930
91 61 -10240
92 61 -10670
93 61 -10940
94 61 -10660
95 61 -10740
96 61 -10660
97 61 -10740
98 61 -11020
99 61 -11300
100 61 -11830
101 61 -11990
102 61 -11780
103 61 -11370
104 61 -10820
105 61 -10450
106 61 -10130
107 61 -9890
108 61 -9890
109 61 -10160
110 61 -10780
111 61 -11020
112 61 -10890
113 61 -10930
114 61 -10800
19 60 -16670
20 60 -16670
21 60 -16660
22 60 -16250
23 60 -17060
24 60 -16980
25 60 -16890
26 60 -17510
27 60 -17480
28 60 -17390
29 60 -17670
30 60 -17240
31 60 -17040
32 60 -16440
33 60 -16180
34 60 -16000
35 60 -15500
36 60 -15200
37 60 -14940
38 60 -14390
39 60 -14140
40 60 -14330
41 60 -14310
42 60 -13760
43 60 -13200
44 60 -12610
45 60 -12180
46 60 -11200
47 60 -10470
48 60 -10150
49 60 -9900
50 60 -9150
51 60 -9150
52 60 -9000
53 60 -8750
54 60 -8750
55 60 -9480
56 60 -10240
57 60 -9970
58 60 -9140
59 60 -8740
60 60 -8750
61 60 -8750
62 60 -8820
63 60 -8370
64 60 -8340
65 60 -8580
66 60 -8660
67 60 -8660
68 60 -8620
69 60 -8630
70 60 -8710
71 60 -8510
72 60 -8510
73 60 -8730
74 60 -9060
75 60 -10080
76 60 -10520
77 60 -9940
78 60 -9340
79 60 -9070
80 60 -9070
81 60 -9770
82 60 -10640
83 60 -12040
84 60 -11880
85 60 -12180
86 60 -11700
87 60 -9990
88 60 -9290
89 60 -8930
90 60 -8930
91 60 -10270
92 60 -10390
93 60 -10520
94 60 -10670
95 60 -10580
96 60 -10660
97 60 -10810
98 60 -11210
99 60 -11360
100 60 -11410
101 60 -11410
102 60 -11800
103 60 -11370
104 60 -10890
105 60 -9900
106 60 -9580
107 60 -9580
108 60 -9690
109 60 -10290
110 60 -11040
111 60 -10640
112 60 -10310
113 60 -10790
114 60 -10800
19 59 -16990
20 59 -16840
21 59 -16870
22 59 -17070
23 59 -16950
24 59 -17140
25 59 -17140
26 59 -17440
27 59 -17710
28 59 -17700
29 59 -17950
30 59 -17240
31 59 -16770
32 59 -16560
33 59 -16010
34 59 -15650
35 59 -15430
36 59 -15060
37 59 -14890
38 59 -14390
39 59 -14260
40 59 -14450
41 59 -13940
42 59 -13280
43 59 -12010
44 59 -11070
45 59 -10870
46 59 -10930
47 59 -10080
48 59 -9860
49 59 -9660
50 59 -9150
51 59 -9040
52 59 -9480
53 59 -8890
54 59 -8460
55 59 -8460
56 59 -10080
57 59 -10190
58 59 -9240
59 59 -8710
60 59 -9230
61 59 -9180
62 59 -8600
63 59 -8370
64 59 -8790
65 59 -8840
66 59 -8350
67 59 -8350
68 59 -8620
69 59 -8630
70 59 -8790
71 59 -8600
72 59 -8550
73 59 -9230
74 59 -9910
75 59 -10080
76 59 -9980
77 59 -9500
78 59 -9610
79 59 -9790
80 59 -9700
81 59 -10420
82 59 -11160
83 59 -12620
84 59 -12080
85 59 -12180
86 59 -10780
87 59 -10550
88 59 -10880
89 59 -10920
90 59 -10530
91 59 -10510
92 59 -10440
93 59 -10520
94 59 -10920
95 59 -10990
96 59 -11050
97 59 -11280
98 59 -10970
99 59 -10930
100 59 -11250
101 59 -11410
102 59 -12120
103 59 -11450
104 59 -10670
105 59 -10050
106 59 -9470
107 59 -9470
108 59 -10170
109 59 -10610
110 59 -11040
111 59 -10550
112 59 -10380
113 59 -10780
114 59 -10420
20 58 -16840
21 58 -17130
22 58 -17270
23 58 -17220
24 58 -17380
25 58 -17420
26 58 -17660
27 58 -17710
28 58 -17850
29 58 -17600
30 58 -17100
31 58 -16570
32 58 -16260
33 58 -16030
34 58 -15490
35 58 -15220
36 58 -15060
37 58 -14630
38 58 -14130
39 58 -14130
40 58 -14130
41 58 -13410
42 58 -12510
43 58 -11210
44 58 -10870
45 58 -10780
46 58 -10440
47 58 -9530
48 58 -9530
49 58 -9430
50 58 -9330
51 58 -8820
52 58 -9240
53 58 -8890
54 58 -8460
55 58 -8460
56 58 -10080
57 58 -10290
58 58 -9240
59 58 -9030
60 58 -9030
61 58 -9190
62 58 -8600
63 58 -8460
64 58 -8960
65 58 -8860
66 58 -8450
67 58 -8490
